A mina me faz assistir meu malvado favorito e ainda toma susto com o filme, tá de sacanagem	Negativo
Tem tanto tempo que eu tô usando essa máscara do homem aranha que quando eu tirar vou levar um susto com a minha cara	Positivo
Toda hora tomo susto com com esse homem aranha do Arthur voando	Negativo
O " homem-aranha " me deu um susto	Neutro
saiu um cara vestido de homem aranha da porta atrás de mim, levei o maior susto	Negativo
NOSSA QUE SUSTO , PENSEI QUE FOSSE O FILME DO LIXO HOLLAND OFSDOIFJOISDFIOSDK homem-aranha pra mim só o Tobey Maguire e essa série, desculpa	Negativo
Fui assistir homem aranha terminei assistindo a múmia, só do susto do gordinho no final valeu a pena KKKKK KKK PQP	Negativo
Eu tomei muito susto vendo homem aranha	Neutro
Só eu mesmo para tomar um puta susto no cinema assistindo Homem-Aranha (odeio cena que tem um suspense)	Negativo
sobre colocar o tema de mulher maravilha como despertador: levei um puta susto	Negativo
Porque você não me falou que o lupus fazia mulher maravilha @leandrofreythas ? Levei um susto hahahaha	Positivo
eu me distraí assistindo doctor who e tomei um susto pensando que tinha perdido o painel de defensores , ainda bem que é só amanhã	Positivo
Eu achava q faculdade era q nem american pie , tomei um susto quando entrei e vi que realmente é	Negativo
Jogadores não sejam mercenários e honrem a camiseta que pagam o seu salário!!! Que vexame, devolvam meu Inter pelo amor de Deus.	Negativo
vcs n tem noção do meu amor por velozes e furiosos sério eu fico doida assistindo	Positivo
espero que nosso amor dure mais que a franquia velozes e furiosos	Positivo
" Amor vai devagar, tu acha que é pilota de Velozes e Furiosos ? Tamo no filme não, tudo bem q vc ta careca igual o Toreto" kkkkkkkkkk	Neutro
Velozes e Furiosos 5 amor esse filme	Positivo
Se existe historia de amor mais verdadeira que a do dom e a lety no velozes e furiosos , ainda tá pra nascer	Neutro
O engraçado é que ela parece a boneca anabelle , mas mesmo assim ele preferiu ela. Será amor ?	Neutro
Tô assistindo" invocação do mal 2 "com meu amor	Neutro
a mulher de invocação do mal e erica hahn são um casal nesse filme ui pelo amor	Neutro
Qualquer um podia estar agora assistindo comigo invocação do mal sem ser meu irmão pq pelo amor de Deus menino fica me dando susto	Negativo
por exemplo invocaçao do mal PUTA FILME BESTA PELO AMOR e o chamado tbm é idiota pra cacete VAMOS FAZER FILMES DE TERROR BONS GALERO?	Negativo
o invocação do mal é bom! Vera farmiga meu amor <3	Positivo
Difícil,adoro filmes hehe assisto e já me apaixono e pronto,meu nenêe.egosto de vários e gêneros diferentes,Ironias do amor , invocação do mal	Positivo
Eu e a banana, a banana e eu..... Uma história de amor melhor que crepúsculo ♡	Negativo
eu sou mt kkkkkkkkkkk detalhes e eu historia de amor melhor q crepusculo	Negativo
@ProfRFelicio e os ''''SUPER CONFIÁVEIS"" sites com domínio ".wordpress", uma história de amor melhor que Crepúsculo	Negativo
passei o dia com a vida, e assistimos meu malvado favorito 3 no cinema aaaa um amor	Positivo
E te acordar não eh tão fácil meu amor hsjshs	Neutro
espero q n seja eu nea, pq ir até o tatuape pra ver meu malvado favorito é uma prova de amor djdjskks	Positivo
Assisti meu malvado favorito hoje Que filme mais amor	Positivo
amor : Mussarela ou lanche? Maroco: Mussarela né amor Maroco: Sem dúvidas amor : Meu pai disse lanche aoxkoa Se quer guerra terá	Neutro
[24/7 18:37] amor : [24/7 18:38] Maroco: De onde esse coração [24/7 18:38] amor : Do meu cu Carinhosa!	Neutro
Vou no paragem com meu primos ver Malvado Favorito , q amor	Positivo
Eu te prometo que tudo vai acabar antes do que imagina. — Querido John	Neutro
É que eu sou uma pessoa difícil de lidar, de conviver, de amar. — Querido John	Neutro
A gente precisa acreditar que tudo vai dar certo. — Querido John .	Positivo
Eu preciso ver muito: Querido John , Um Porto Seguro, A Vida e Morte de Charlie e ABC do Amor .	Neutro
Um espaço entre nós, Marley & eu, Um amor para recordar, Querido John , A última música, A culpa é das estrelas (chorei em todos)	Positivo
Assisti Homem - Aranha com o meu amor	Positivo
Vou no cinema hoje com meu amor ver homem aranha kkkk	Neutro
Quando for assistir homem aranha , pelo amor de deus Veja os créditos	Neutro
devolve meu amor não correspondido	Negativo
Mais amor ao falar. Mais paciência ao ouvir.	Neutro
Quando o amor for tudo que restar, então aí teremos tudo.	Positivo
Só o riso, o amor e o prazer merecem revanche. O resto, é mais que perda de tempo ... é perda de vida.	Neutro
LK- meu amor , melhor pessoa, amo demais, bela kkk, Leãozinho e minha mulher maravilha	Positivo
Mulher-Maravilha dizendo que a guerra acaba com amor , sendo que a mesma termina enfiando a porrada em todo mundo	Negativo
"Só o amor pode salvar o mundo" Mulher Maravilha	Positivo
Vou te esperar passe o tempo que for Deixe bem guardado esse nosso amor Sei que eu te mereço	Positivo
Fala a verdade aí, assume que eu já virei amor	Neutro
Ganhei uma brusinha da mulher maravilha , muito amor por aquela camiseta	Positivo
Vamos manter o amor a Mulher-Maravilha vivo que a continuação tem que bater bilhão e ser maior que qualquer herói macho vivo	Positivo
Mais “Agora eu sei que só o amor pode salvar de verdade o mundo.” — Mulher Maravilha	Positivo
Quero deixar registrado aqui meu amor pelo filme: Se beber não Case , e Última viagem a Vegas	Positivo
Se beber não case kkjk	Positivo
Fica comigo/o melhor de mim/ amor e outras drogas/ sexo sem compromisso/ se beber não case 2	Positivo
Bom dia aos homossexuais e defensores , a cada dia damos um passo a frente combatendo o preconceito. Toda forma de amor é justa.	Positivo
o poderoso chefinho é tão amor	Positivo
assisti o poderoso chefinho com o meu amor , esse filme é tão lindinho	Positivo
Acabamos de ver, eu e meu amor — assistindo O Poderoso Chefinho	Positivo
Como tcheca piscando louca pra fazer amor	Neutro
assisti O Poderoso Chefinho e entendi o amor que o @classic1real tem por esse filme	Positivo
Eu e meu amor estávamos assistindo o poderoso chefinho esse filme é mt fofo rs	Positivo
Tô vendo O poderoso chefinho , onde o personagem é a cara do Louis!!!!! Ai, que amor pqp	Positivo
Amanhã vou ver Baywatch com o meu amor !!	Neutro
Amor eterno a Zac Efron #Baywatch	Positivo
eu tenho que assistir BAYWATCH pelo amor , quem marca de ver comigo	Positivo
vim assistir baywatch sozinho no cinema isso chama amor a zac efron	Positivo
Espero mt q nao tenha foto minha pelo amor de Deus pq meu passado me condena	Negativo
Eu nem vejo direito e chorei com Renato dizendo q ele precisa viver aquele amor ...ai,não tenho estrutura pra isso... meu passado me condena	Positivo
Cansei de te dar valor FALEIIIII TCHAU E BENÇA AMOR sempre que tocar isso vai vir a frase " meu passado me condena " na minha mente	Positivo
amor hoje vai passar nosso filme sabia aquele em nós somos protagonistas meu passado me condena o nome	Positivo
@vihbitler • Linda dmssss • Conheço ja não é de hoje • " Meu passado me condena " • Um amor de pessoaaa • Fecha pra quem fecha com ela	Positivo
29- Tenho várioss mas vou tentar falar alguns, amor sem fim, o chamado (todos), piratas do Caribe, truque de mestre, meu passado me condena	Positivo
pelo amor de deus alguém vai assistir comigo meu passado me condena c o fábio e a miá mello no teatro	Neutro
Queria muito compartilhar aquele vídeo do cara falando do amor entre pretos, mas o problema é que meu passado palmiteiro me condena .	Negativo
Tô assistindo american pie o livro do amor	Neutro
Vou assistir American Pie - o livro do amor na Netflix	Neutro
estou assistindo american pie o livro do amor	Neutro
American pie 7: o cu do amor	Negativo
bye bye miss american pie	Negativo
american pie >>>>> o livro do amor	Neutro
American pie o livro do amor é o melhor filme aaa	Positivo
"Filme de herói esta saturado demais,ja ta chato" - Diz a pessoa que edta indo ver velozes e furiosos e transformers	Negativo
Vai ser um Velozes e Furiosos de super herói	Neutro
Coisas q já passou da hora de Hollywood parar: King Kong Planeta dos Macacos Transformers Velozes e Furiosos Filme de Herói sem roteiro	Negativo
Top 5 filmes de herói : -Homem Aranha 2 - Velozes E Furiosos : Tokyo Drift -O Ninja Didi E A Princesa Lili -Segurança Nacional -Plano Real	Positivo
Só falta virar super herói agr p ficar que nem velozes e furiosos	Negativo
eu acho que minha relação com velozes e furiosos melhorou muito quando eu aceitei que é um filme de super herói	Positivo
Velozes e Furiosos : o filme em que ter carteira de motorista é quase ser super herói kkkkk	Neutro
olha o heroi salvand q coisa + crepusculo	Negativo
no cinema agora: baywatch, a múmia, carros 3, meu malvado favorito 3 + 2 filmes de super herói . ah claro tem um filme com o tom hanks tb.	Neutro
MANO PARA eu queria comprar meu malvado favorito 3, mas o idiota quis homem aranha e eu odeio filme de super heroi me ajuda	Negativo
já vi (vini adora filme de super heroi ) .. quero ver o circulo e o meu malvado favorito :B	Negativo
De super herói não, miga, vamo assistir meu malvado favorito 3 <3	Neutro
RT Longa mostra o retorno do herói ao cinema. ‘ Meu Malvado Favorito 3’, ‘Mulher Maravilha’ permanecem em cartaz.	Neutro
RT Jovem super- herói tenta retomar vida adolescente após atuar com Vingadores. Animação ‘ Meu Malvado Favorito 3’ e comédia ‘Meus 15 anos’ …	Neutro
Simmm homem aranha é meu herói chodó e meu malvado favorito , animação e Emma Watson pobre estouuuu pobre estouuuuu	Positivo
Querido john , anjos da lei, magic mike, para sempre, ela dança eu danço, o ataque, legião perdida, anti- herói e muitos outros, t amo gostoso	Positivo
to em duvida meu heroi preferido eh homem aranha ou flash	Positivo
mano que raiva ,,, ai eu tive que assistir homem aranha só que eu não sou mto fã de filme de herói	Negativo
RT @thaeps Homem-aranha sempre sendo o melhor herói já feito!!!	Positivo
criei expectativas pra homem-aranha nem gostei tanto assim, wonder woman fui só assistir e foi o melhor filme de super- herói q vi esse ano	Neutro
E as intenções do Homem Aranha são sempre boas, por isso ele é meu herói favorito	Positivo
Espero que esse filme dl homem aranha seja fodaaaaa pq ele é o melhor heroi do mundo	Positivo
pega deadpool ai então, apenas com 1 heroi conseguiu bater mais que mulher maravilha	Positivo
Só estranhei o momento em que se dá Mulher Maravilha como exemplo de filme de super herói bom, em contraposição a BvS do Snydeus...	Neutro
Vamos manter o amor a Mulher-Maravilha vivo que a continuação tem que bater bilhão e ser maior que qualquer herói macho vivo	Positivo
Ainda tenho de assistir mulher maravilha , estou super atrasado nos filmes de super herói . #ALigaSeUniráNoSDV	Neutro
unico filme de super heroi que engoli em tempos foi mulher maravilha e o xmen, carregando esses chatos nas costas	Negativo
Eu tenho um pouco de medo, mesmo depois de Mulher Maravilha , de um filme da DC com mais de um héroi	Negativo
Depois da obra prima de Mulher Maravilha , não sei mais o que esperar de um filme de herói .	Neutro
Só mulher maravilha memo. Fomos assistir homem aranha meu herói do coração e ODIEEEEEEEEEI FORTE	Negativo
Queria que os defensores fosse um ep pra cada herói pq aí eu podia assistir só os de jessica jones sem ter que aguentar o demolidor e etc	Negativo
Aliás, única de herói que fico de olho. Curtia Arrow, mas virou novela ruim. Talvez, em Defensores saia algo legal também.	Negativo
no cinema agora: baywatch , a múmia, carros 3, meu malvado favorito 3 + 2 filmes de super herói . ah claro tem um filme com o tom hanks tb.	Neutro
Romance - sou louco por você Ação - os mercenários / Nerve Terror - pesadelo /espelhos do mal Festas- Vizinhos, XOXO	Neutro
O Guto colocou velozes e furiosos 7 p gnt assistir, agora tô chorando. Como vingança vou colocar um romance	Positivo
Esses filmes de romance tão mto chato, galera paia, vou por um velozes e furiosos aq pq vin diesel é sucesso	Negativo
Como vê romance agarrada se meu namorado quando vem pra cá só quer ver velozes e furiosos 7 e filme de guerra? Não dá né	Negativo
Acbei de ver invocação do mal , nem parece q ja tinha visto, agora vou ver um de romance pra acabr cm clima de: me caguei tdddd	Positivo
29- romance : simplesmente acontece, suspense: hush a morte ouve, terror: invocação do mal 1	Neutro
a gente viu invocação do mal 2 quando as luzes se apagam esquadrão suicida e um filme de romance lá que toca Imagine Dragons	Neutro
Uma história de romance mais bosta que crepúsculo	Negativo
kkkkk iludir não eu sou livre pae, quer romance compra um livro do crepúsculo kkkkk serenao	Negativo
Crepúsculo seria um bom romance se não fosse fadas e Ney Matogrosso	Negativo
A Hospedeira seria um livro 100% se não fosse o romance meloso e o triângulo amoroso, mas a autora não conseguiu se desprender de Crepúsculo	Negativo
quer romance ? ver crepúsculo rsrsrsrs	Negativo
Eu amo filmes clássicos de romance , tipo titanic, Romeu e Julieta, querido john e etc	Positivo
Querido John é o melhor filme de romance	Positivo
falei que nunca mais ia assistir nenhum filme de romance , e acabei de colocar " querido John " pra assistir.. q merda!!	Negativo
Pela primeira vez voltei a assistir filme de romance e estou vendo Querido John , eu não sei lidar com esse filme	Positivo
querido john e simplesmente acontece vão ser meus filmes de romance preferido pra sempre, sério	Positivo
eu kkkkk, meu livro fav é Harry Potter, mas de romance acho que é querido John e o seu?	Positivo
não. Mas olha romance tem "A culpa é das estrelas" " querido John " "simplesmente acontece" "cartas pra julieta" "como se fosse a primeira vez	Neutro
Critica do meu pai ao novo filme do homem aranha : Gostei mais do primeiro Porque tinha mais romance . Até tu pai?	Negativo
Igor falou "amor, vamos ver de volta ao lar?" aí disse "claro". Cheguei lá e descobri q era homem aranha . Achei que era romance , fui trouxa.	Negativo
KKKK ta tocando bad romance no fone e eu acabei de ver um gif do homem aranha dançando, parecia q ele tava dançando lady gaga	Positivo
/222222 só troca o romance por homem aranha *	Positivo
e eu que tava vendo homem-aranha achando q era romance teen?	Negativo
o bom desse homem aranha é que n teve romance forçado igual nos outros	Positivo
me falaram que no filme da mulher maravilha tem romance e eu achando que era só ela lutando contra tudo e tals	Neutro
"Ah mas se tem nos quadrinhos..." foda-se os quadrinhos! Mulher Maravilha é muito massa pra ser ofuscada por essa baboseira de romance	Positivo
Se Batman Vs Superman já foi confuso imagina explicar o romance do Aquaman com a mulher maravilha , explicar o Super man fracote e o BatPai	Neutro
Hj eu passei a tarde assistindo mulher maravilha e depois filme de romance , chorando horrores por sinal	Positivo
ela eh linda miss miss miss nosso lance daria um filme mas nao eh romance eh xis xis xis	Positivo
Mulher maravilha foi um filme ótimo Seria melhor sem o romance mas fora isso foi otimo	Positivo
um insuportável, mega sem graça. Espero que no filme Liga da Justiça não tenha muito foco no romance dele com a mulher maravilha	Negativo
Meu amigo dando pala deu revoltado com o romance forçado do filme da mulher maravilha	Negativo
zach galifianakis(gordo do se beber não case ) é o melhor tanto em drama, romance ou comedia,ja amava esse gordo,depois desse filme slc	Positivo
Cade nossa comedia misturada cm suspense e romance ? ( Se beber nao case é mt bãun)	Positivo
tem que ter romance ... Não afetando o plot dos defensores , tá ok. É o único que tô no aguardo.	Neutro
velozes e furiosos , melhores filmessss	Positivo
o ano é 2054 o mundo está em guerra falta de recurso desigualdade social facismo velozes e furiosos 31 estreia	Neutro
Velozes e Furiosos : ̶G̶u̶e̶r̶r̶a̶ Corrida nas estrelas	Neutro
guerra dos tronos e crepúsculo é tudo a mesma merda todas treta só aconteceu por causa de um namorico adolescente	Negativo
acabei de ver o último filme do crepúsculo e to chateado q a guerra final foi só uma visão	Negativo
JESUS! eu não lembro do final de crepúsculo , só lembro da guerra que ia ter mas a Alice mostrou pro cara que ele ia morrer	Neutro
Fui com minha melhor amiga ver meu malvado favorito 03 e domingo vamos com os meninos ver transformes	Neutro
Vou ir ver meu malvado favorito 03 com minha melhor amiga amanhã	Neutro
Nossa é homem aranha carros meu malvado favorito vai lançar agora aquele no limite da fuga, vai lançar um de guerra também tanto filme	Neutro
Meu malvado favorito 3 é muito bom sissjsjsnsis	Positivo
Quero assistir Meu malvado favorito 3	Positivo
Pensei que a primeira cena do Homem-aranha em Guerra Finita seria uma longa conversa do Peter com a Tia May.	Neutro
meu afilhado tinha pedido boneco do venom com língua pra fora eu dei e agora ele falou q quer o homem aranha da guerra civil	Neutro
Eu desisti desses filmes desde guerra civil, so vi mulher Maravilha no cinema pq pra dar errado a Warner tinha que se superar	Neutro
Mulher-Maravilha dizendo que a guerra acaba com amor, sendo que a mesma termina enfiando a porrada em todo mundo	Neutro
Ja podemos falar que o filme da Mulher Maravilha não era tão bom assim?	Negativo
agora não sei se vou de mulher maravilha ou guerra civil	Neutro
Passar a madrugada assistindo filme de guerra só reforça a minha vontade de ser militar. Mas o Brasil não da valor aos seus defensores .	Neutro
Assisti velozes e furiosos 8 agr e QUE FILME! Final emocionante	Positivo
É sempre emocionante assistir velozes e furiosos 7	Positivo
achei carros 3 mais emocionante que velozes e furiosos 8	Neutro
Essa música da trilha de velozes e furiosos é muito emocionante.	Positivo
Ainda estão pra fazer cena mais emocionante que a cena final de Velozes e Furiosos 7.	Positivo
Agr eu tô só o Vin Diesel e o banho é o Paul Walker naquela emocionante cena final de Velozes e Furiosos em que cada um segue pra um lado	Neutro
Assiste Anabelle no cinema pra você ver hauahuaahua mais emocionante que a barca do hopi hari, coração para umas 10 vezes	Positivo
Jogo tá mais emocionante do que o final de crepúsculo	Negativo
Final do " meu malvado favorito 2 " emocionante	Positivo
Homem-Aranha foi um excelente filme, porém Carros 3 conseuiu ser bem mais emocionante !	Neutro
ver a abertura da marvel tocando a música tema do homem aranha no cinema foi muito emocionante	Positivo
Homem aranha era mais legal e emocionante no tempo do GIBI quem é desta época vai lembrar. Hoje é muito fajuta as histórias,	Negativo
O filme é foda, é beirando a perfeição, é engraçado, tem ação, é emocionante , é O HOMEM-ARANHA !	Positivo
E o começo do filme com a música do homem aranha ? NOSSAAAAAAAAA... já tinha visto aqui mas no cinema é.. EMOCIONANTE !!	Positivo
Amei demais Spider Man Homecoming! Filme divertido, emocionante , bem escrito, o Homem-Aranha mais verdadeiro que já vi no cinema!	Positivo
Hoje foi a segunda vez que eu vi homem aranha , não foi tão emocionante como na primeira vez	Neutro
Vim aqui dizer o quanto o filme da Mulher Maravilha é maravilhoso, perfeito, lindo, emocionante , e me deixou sem palavras depois #chorei	Positivo
Fui no praia assistir meu malvado favorito 3 c direito a muita pipoca, risada e a família toda reunida qro mas o que?!	Positivo
